train_losses,val_losses
0.04810282814006011,0.022518366495979592
0.017847159691154958,0.014589206464192334
0.013210758417844772,0.01172769418422212
0.010802454764644306,0.00975869935838149
0.009255756673713525,0.0085383541981115
0.008231892839074134,0.0076494833424766645
0.007433857674400012,0.0069968555954859615
0.006972663576404254,0.006431889759891844
0.006270352323849996,0.006116027339421054
0.0058177443568905194,0.005650493306444681
0.0054509414434432985,0.0055580588473760064
0.005118532206863165,0.004999323842175146
0.004798711203038692,0.0046030148427854195
0.004544799614076813,0.004445858339362956
0.004302789490049084,0.004217947196671145
0.004092148820559183,0.004009508413876942
0.0038774382397532463,0.003821890060591729
0.0036883994011829295,0.003509853647011233
0.0035291386979321637,0.003429986491918247
0.0033777647366126378,0.003454134061417364
0.0032293363933761916,0.0032239682685108262
0.0031100966427475216,0.003008015647015356
0.0030009840118388337,0.0030938103086651956
0.002880049791187048,0.0028741889127946283
0.0027929806914180517,0.0027144297590835933
0.0027031522318720818,0.0027374976656419484
0.002617693604901433,0.0025544422975880034
0.0025436375128726164,0.002500865492038429
0.0024737029628207285,0.002489250623918277
0.0024107670734326045,0.002346210213913087
0.0023377160709351303,0.002323875129421024
0.002280446871804694,0.002269181868735146
0.002228847331056992,0.0021802976026516806
0.0021812294165914257,0.0021807222052457483
0.002127767096894483,0.0021102438009581825
0.00208214825609078,0.002024687285426053
0.0020347759059319895,0.001983560958599791
0.002004599775187671,0.0019519445994135706
0.0019643970544760427,0.0019645157128948955
0.0019300939189270138,0.001876402444434055
0.0018909000468750794,0.0019499033322914483
0.0018602681299671531,0.0018872210082221538
0.0018217955011253556,0.0018033597598526073
0.001795165314959983,0.001809259319301457
0.00177336404658854,0.0018831354100257158
0.0017417789803196987,0.0017420671981799
0.001713102354047199,0.0017003976229697149
0.001690700225532055,0.0017345308046292592
0.0016647037854418158,0.0016241475278412566
0.0016433533765375615,0.0016942958624914606
0.0016248517014707128,0.0016243731655041747
0.0015986038468157253,0.0015958233345101805
0.001572281414953371,0.0016687083010997702
0.00155747119585673,0.00175855567114071
0.0015383483249073228,0.0015566065929770627
0.0015164729629953701,0.0015603859408540612
0.0015049616390218337,0.001528707105032307
0.0014896972465018431,0.0014666615120888231
0.0014690777106831472,0.0015372674344999201
0.0014532604307557146,0.0014502432028901703
0.0014431081827109059,0.001426293738830359
0.0014251871795083087,0.001455602825599465
0.0014114078481992085,0.0014579624799575578
0.0013911853708947698,0.0014064759338036814
0.0013819905566051602,0.0014027800321816763
0.0013749011745676398,0.0013988926162091183
0.0013576110498979687,0.0014285236520276583
0.0013508611529444655,0.001343724953179109
0.0013375297157714764,0.0013665781799763283
0.0013245778465643524,0.001388986954128647
0.0013118221083035073,0.0013105481196729902
0.0013067875855291883,0.0014071802799391778
0.0012972781611606478,0.0012886665830824603
0.0012822463853905599,0.0013185726860141817
0.0012809061044827103,0.0013243485058836164
0.001263600287027657,0.001274599955030816
0.001263657669381549,0.0012674766092343216
0.001246436596227189,0.0012478165519225629
0.0012375534676636259,0.0012407765322503574
0.0012292807342795034,0.0013014656637716007
0.0012210933025926351,0.0012140777506964638
0.0012130853080501158,0.0012176138722892612
0.00120977524202317,0.0012770255016995237
0.0012004985865205525,0.0012196985685187292
0.001188814747147262,0.001205684049946672
0.001186866947915405,0.0012316622417122918
0.001179490318832298,0.0011846480266924234
0.0011658972868074974,0.0011810861389212153
0.0011627973130283256,0.0011937475894538171
0.00115820338545988,0.001170943094853391
0.001148593242590626,0.001145847869957698
0.0011430449932813645,0.001161460026583456
0.0011407066392712295,0.0011627251193165144
0.0011345874167357883,0.0011368014148753533
0.0011280998674531777,0.0011708245506173278
0.0011209042786310118,0.001185979507120445
0.0011152057692719003,0.0012014260406586084
0.0011094498670039077,0.0011326882491591683
0.0011083530477869015,0.0011374934284175014
0.00109383015272518,0.001133963430394478
